household lat long Strain wt90 wt120 wt150 wt180 country
NIM1009 5.389195 7.160315 Shika Brown 151.179487179487 959.56862745098 1311.35714285714 1831.53571428571 Nigeria
NIM1010 5.38825333333333 7.160685 Sasso 597.46875 1430.07291666667 1958.54081632653 2429.73979591837 Nigeria
NIM1011 5.38933333333333 7.15747 Shika Brown 148.025641025641 845.117647058824 1013.57142857143 1152.85714285714 Nigeria
NIM1012 5.39024833333333 7.15510166666667 FUNAAB Alpha 209.444444444444 1359.09722222222 1491.62927350427 1624.16132478632 Nigeria
NIM1013 5.390635 7.16074333333333 Sasso 546.165158371041 1411.88914027149 2108.71428571429 2377.19642857143 Nigeria
NIM1014 5.39154333333333 7.161555 Sasso 796.571428571429 865.142857142857 1466.28571428571 1948.42857142857 Nigeria
NIM1016 5.39147666666667 7.16164666666667 Shika Brown 305.846153846154 626.43137254902 790.571428571429 1068.60714285714 Nigeria
NIM1020 5.389245 7.15745 Shika Brown 256.28 818.68 1246.92857142857 1422.64285714286 Nigeria
NIM1021 5.38581166666667 7.14967 Sasso 829.051948051948 1189.83116883117 1343.95238095238 1309.84523809524 Nigeria
NIM1022 5.38969666666667 7.15469166666667 FUNAAB Alpha 209.261363636364 1102.63888888889 1270.26709401709 1437.8952991453 Nigeria
NIM1024 5.38891 7.15884333333333 FUNAAB Alpha 146.314285714286 715.833333333333 690.064102564103 664.294871794872 Nigeria
NIM1025 5.39557166666667 7.15239 Shika Brown 464.094545454545 397.112727272727 749.512987012987 1021.99675324675 Nigeria
NIM1029 5.39194333333333 7.149285 Sasso 581.923076923077 1658.84615384615 2064.28571428571 2415.17857142857 Nigeria
NIM1030 5.38875833333333 7.15369 Sasso 679.6875 1068.60795454545 1720.34013605442 1353.24829931973 Nigeria
NIM1032 5.38875833333333 7.159255 FUNAAB Alpha 165.916666666667 972.948232323232 1136.48261460761 1300.016996892 Nigeria
NIM1106 5.47983333333333 7.30685666666667 Sasso 556.8 1545 2372.84210526316 1854.94736842105 Nigeria
NIM1107 5.48100833333333 7.30684 Sasso 668.333333333333 1288.96875 1468.28048780488 1400.23170731707 Nigeria
NIM1108 5.47514666666667 7.29290833333333 Sasso 641.763636363636 1161.71519886364 1289.43597560976 1102.08841463415 Nigeria
NIM1109 5.47959 7.30649833333333 Sasso 745.384615384615 1487.225 1628.54355400697 1686.6881533101 Nigeria
NIM1110 5.47805333333333 7.299195 Sasso 747.259615384615 1620.41666666667 1687.60569105691 1708.70325203252 Nigeria
NIM1111 5.48133666666667 7.30643166666667 Sasso 854.884615384615 1195.1484375 1261.42682926829 1167.49390243902 Nigeria
NIM1114 5.47951166666667 7.30690833333333 Shika Brown 384.375 667.34375 788.579268292683 638.15243902439 Nigeria
NIM1115 5.472515 7.307575 Shika Brown 389.1 1324.17516447368 1780.07702182285 1401.32220795892 Nigeria
NIM1116 5.47940166666667 7.307365 Shika Brown 160.416666666667 659.898848684211 786.011553273427 753.672015404365 Nigeria
NIM1117 5.47725666666667 7.297235 Shika Brown 363.605769230769 993.138157894737 1568.69576379974 1225.30359435173 Nigeria
NIM1118 5.48103333333333 7.30785666666667 Shika Brown 377.019230769231 827.03125 939.546341463415 810.912195121951 Nigeria
NIM1119 5.48040333333333 7.30087166666667 Shika Brown 373.990384615385 737.458059210526 900.580231065469 833.609756097561 Nigeria
NIM1124 5.48248833333333 7.30071166666667 Fulani 521.121593291405 915.461215932914 1211.42857142857 867.97619047619 Nigeria
NIM1125 5.47544333333333 7.301835 Fulani 426.648322851153 565.720649895178 674.132653061224 583.252551020408 Nigeria
NIM1126 5.48016666666667 7.30654666666667 Fulani 370.125786163522 477.201257861635 558.265306122449 470.255102040816 Nigeria
NIM1134 5.480205 7.30662833333333 Kuroiler 541.658653846154 1046.25 71.25 -1691.25 Nigeria
NIM1135 5.47513666666667 7.29326333333333 Kuroiler 534.086538461538 1305.08641975309 5224 12979 Nigeria
NIM1136 5.485295 7.29878833333333 Kuroiler 460.168269230769 1380.51411551412 9094.45454545455 24306.5 Nigeria
NIM1137 5.48043 7.30689666666667 Kuroiler 369.903846153846 775.231481481482 1895.41666666667 4139.16666666667 Nigeria
NIM1138 5.47193 7.31092333333333 Kuroiler 432.403846153846 1540.53333333333 9913.4 26393.9 Nigeria
NIM1139 5.47894833333333 7.299915 Kuroiler 530.300480769231 1210.01322751323 2595.71428571429 5499.28571428572 Nigeria
NIM1140 5.47164833333333 7.31204166666667 Kuroiler 394.423076923077 1046.34199134199 10084.1111111111 27514.5873015873 Nigeria
NIM1176 5.361665 6.91692333333333 Kuroiler 441.428571428571 964.061224489796 1172.24175824176 1716.36263736264 Nigeria
NIM1177 5.36386 6.91648833333333 FUNAAB Alpha 409.191919191919 934.509803921569 1018.82352941176 1103.13725490196 Nigeria
NIM1180 5.36237666666667 6.91848166666667 FUNAAB Alpha 230.363636363636 315.457516339869 322.320261437908 329.183006535948 Nigeria
NIM1183 5.36559666666667 6.92124666666667 Noiler 1430.55208333333 2100.96364795918 2359.65625 2618.34885204082 Nigeria
NIM1184 5.36281666666667 6.923615 Fulani 267 299.978260869565 332.369565217391 364.760869565217 Nigeria
NIM1185 5.36363166666667 6.92237166666667 Noiler 836.013888888889 1717.33333333333 1962.33333333333 2207.33333333333 Nigeria
NIM1186 5.36642333333333 6.922635 Shika Brown 212 412.198275862069 685.654761904762 1042.79761904762 Nigeria
NIM1187 5.35661833333333 6.909195 Noiler 874.142857142857 1116.16326530612 1302.28571428571 1488.40816326531 Nigeria
NIM1188 5.35650166666667 6.90899166666667 Noiler 741.75 799.196428571429 876.875 954.553571428571 Nigeria
NIM1189 5.35479833333333 6.90786833333333 Kuroiler 536.595604395604 828.142857142857 1138.87573964497 1316.39053254438 Nigeria
NIM1190 5.35486166666667 6.90630666666667 Kuroiler 692.466666666667 721.952380952381 768.333333333333 718.333333333333 Nigeria
NIM1192 5.35163833333333 6.90297333333333 FUNAAB Alpha 266.969696969697 355.823529411765 368.176470588235 380.529411764706 Nigeria
NIM1193 5.35811833333333 6.91556166666667 Fulani 305.865384615385 705.08152173913 827.364130434783 949.646739130435 Nigeria
NIM1194 5.35802333333333 6.91515666666667 Shika Brown 346.377551020408 767.275862068965 1148.01111111111 1634.84444444444 Nigeria
NIM1195 5.35859333333333 6.911145 Noiler 903.75 1856.42857142857 2210 2563.57142857143 Nigeria
NIM1196 5.358695 6.91149 Kuroiler 549.111111111111 803.492063492063 1179.52991452991 2259.01709401709 Nigeria
NIM1197 5.35676666666667 6.91107333333333 Kuroiler 611.44 644.307142857143 742.115384615385 1239.42307692308 Nigeria
NIM1198 5.35638833333333 6.91120333333333 Sasso 2038.52941176471 563.26724137931 450.525 308.4 Nigeria
NIM1199 5.35899333333333 6.91287166666667 Sasso 717.244897959184 1142.2275862069 1501.20952380952 1867.49523809524 Nigeria
NIM1200 5.360035 6.90518833333333 Kuroiler 540.15 797.946428571429 1150.19230769231 1966.53846153846 Nigeria
NIM1201 5.35998666666667 6.90515333333333 Sasso 584.887218045113 877.366606170599 1039.07894736842 1191.05263157895 Nigeria
NIM1203 5.36081 6.90533666666667 Noiler 938.194444444444 1252.48412698413 1249.38888888889 1246.29365079365 Nigeria
NIM1204 5.362035 6.90385 Noiler 730.260416666667 1016.96428571429 1193.75 1370.53571428571 Nigeria
NIM1205 5.36238833333333 6.90416333333333 Fulani 354.717948717949 581.283064761326 753.083003952569 924.882943143813 Nigeria
NIM1206 5.35506333333333 6.90309333333333 FUNAAB Alpha 221.742424242424 289.117647058824 313.382352941176 337.647058823529 Nigeria
NIM1207 5.35673333333333 6.90451333333333 Sasso 691.913265306122 961.139846743295 801.625816993464 645.130718954248 Nigeria
NIM1209 5.35497833333333 6.90239166666667 Shika Brown 326.173469387755 518.563218390805 642.777777777778 776.111111111111 Nigeria
NIM1210 5.35714666666667 6.90386833333333 Sasso 673.877551020408 1191.69540229885 1426.98333333333 1696.73333333333 Nigeria
NIM1246 5.68132666666667 6.95490666666667 Shika Brown 381.388888888889 975.429292929293 2232.21111111111 4329.21111111111 Nigeria
NIM1247 5.68080166666667 6.95525 Sasso 2857.5375 209.6625 3327.38636363636 6591.59090909091 Nigeria
NIM1248 5.67276 6.95401666666667 Shika Brown 381.388888888889 879.722222222222 4410 13576.6666666667 Nigeria
NIM1249 5.68209333333333 6.95974166666667 Shika Brown 349.907407407407 658.529411764706 1577.81176470588 2584.04705882353 Nigeria
NIM1250 5.68264833333333 6.95586333333333 Sasso 1978.50549450549 552.846153846154 3113.75757575758 5537.39393939394 Nigeria
NIM1251 5.67403333333333 6.95848833333333 Shika Brown 370.740740740741 957.777777777778 2123 3683 Nigeria
NIM1252 5.681805 6.96367666666667 FUNAAB Alpha 790.407407407407 986.894736842105 1252.15789473684 1517.42105263158 Nigeria
NIM1254 5.68350666666667 6.95560333333333 Fulani 496.666666666667 747.083333333333 849.583333333333 952.083333333333 Nigeria
NIM1255 5.68394166666667 6.96086 FUNAAB Alpha 619.619047619048 939.093567251462 1106.63742690058 1274.18128654971 Nigeria
NIM1256 5.6970533 6.9573175 Fulani 321.025641025641 785.811965811966 1178.37606837607 1570.94017094017 Nigeria
NIM1257 5.68260333333333 6.95950166666667 Fulani 400.897435897436 1006.7032967033 1522.30769230769 2037.91208791209 Nigeria
NIM1258 5.68378 6.96085666666667 Sasso 627.345132743363 1135.25 1295.66666666667 775.666666666668 Nigeria
NIM1259 5.68401333333333 6.96422666666667 FUNAAB Alpha 594.428571428571 702.282608695652 840.636645962733 978.990683229814 Nigeria
NIM1260 5.68336666666667 6.95604666666667 Shika Brown 367.962962962963 870.588235294118 1889.88235294118 3781.64705882353 Nigeria
NIM1261 5.68379666666667 6.96643333333333 Sasso 2792.95 208.45 1692 1932 Nigeria
NIM1262 5.67542166666667 6.95504833333333 FUNAAB Alpha 464.166666666667 643.760869565217 707.021739130435 770.282608695652 Nigeria
NIM1263 5.67208 6.95512166666667 Sasso 3074.95486111111 213.600694444444 2070.75 3323.25 Nigeria
NIM1264 5.671815 6.95521333333333 Shika Brown 373.055555555556 854.117647058824 1688.52941176471 2915 Nigeria
NIM1265 5.68121333333333 6.953675 Sasso 670.208333333333 956.458333333333 775.392857142857 -471.214285714286 Nigeria
NIM1266 5.68126833333333 6.95485166666667 Kuroiler 1210.80326248146 1747.40731586752 1642.99547511312 1516.47963800905 Nigeria
NIM1268 5.68393666666667 6.96481833333333 Kuroiler 1516 2026 2045.50961538462 2048.10576923077 Nigeria
NIM1271 5.68219666666667 6.96408666666667 Shika Brown 321.388888888889 474.166666666667 1158.47058823529 2351.41176470588 Nigeria
NIM1273 5.683875 6.96483 Noiler 681.964285714286 1155.3125 1070.9375 986.5625 Nigeria
NIM1276 5.68390833333333 6.95431333333333 Kuroiler 1373.53896103896 1549.83766233766 1691.15384615385 1831.26373626374 Nigeria
NIM1278 5.68134333333333 6.95359333333333 Kuroiler 892.566844919786 890.96256684492 1013.71406371406 1140.75369075369 Nigeria
NIM1279 5.68206 6.95436 Kuroiler 1110.7675070028 1421.77591036415 1497.47252747253 1565.05494505494 Nigeria
NIM1280 5.68416833333333 6.96458166666667 Kuroiler 912.916666666667 1067.91666666667 1222.91666666667 1377.91666666667 Nigeria
NIM1281 5.53211833333333 7.369535 Sasso 553.617021276596 -1880.16666666667 2167.75 3843.75 Nigeria
NIM1283 5.53467333333333 7.37897333333333 Sasso 584.042553191489 -321.5 1403.45 3428.21428571429 Nigeria
NIM1284 5.53464333333333 7.379305 Fulani 214.875 276.5 1036.4375 1585.8125 Nigeria
NIM1285 5.53596833333333 7.37629833333333 Shika Brown 268.723404255319 -1390 1132.8 1590 Nigeria
NIM1289 5.52061166666667 7.38373166666667 Shika Brown 301.436170212766 -487.5 938.7 3217.5 Nigeria
NIM1290 5.52372666666667 7.38543666666667 FUNAAB Alpha 184.368932038835 1052.44642857143 1059.67857142857 1066.91071428571 Nigeria
NIM1291 5.52119666666667 7.37945166666667 FUNAAB Alpha 190.194174757282 714.285714285714 800 885.714285714286 Nigeria
NIM1292 5.52042333333333 7.38643666666667 Sasso 443.617021276596 237 991.875 1959.375 Nigeria
NIM1295 5.539235 7.370055 Shika Brown 268.882978723404 -433.5 746.9 1277.85714285714 Nigeria
NIM1296 5.54205333333333 7.37182 Shika Brown 760.785714285714 569 390 390 Nigeria
NIM1297 5.538245 7.36874833333333 Sasso 464.042553191489 -1592.5 1875 3396.96428571429 Nigeria
NIM1300 5.52716333333333 7.3729 Sasso 547.659574468085 -113 1425.125 4478.125 Nigeria
NIM1301 5.527055 7.372895 Fulani 191.666666666667 245.555555555556 1086.86011904762 1707.84226190476 Nigeria
NIM1302 5.52410833333333 7.37311833333333 Fulani 181.875 232.5 834.454365079365 1218.68055555556 Nigeria
NIM1305 5.53193833333333 7.37362833333333 Sasso 519.095744680851 -604 1392.75 4007.5 Nigeria
NIM1307 5.53015833333333 7.37347166666667 Shika Brown 281.010638297872 268 489.8 648.928571428571 Nigeria
NIM1308 5.53105 7.37401 Shika Brown 259.308510638298 -189 626 1192.94642857143 Nigeria
NIM1310 5.5366 7.35804 FUNAAB Alpha 176.671289875173 597.30421686747 716.129518072289 834.954819277108 Nigeria
NIM1311 5.53630333333333 7.36352666666667 Sasso 521.033434650456 -1169.35714285714 1620.8 4448.21428571429 Nigeria
NIM1312 5.53098166666667 7.36522666666667 Shika Brown 273.262411347518 -481.055555555556 972.433333333333 1757.26190476191 Nigeria
NIM1316 5.59530166666667 7.31501833333333 FUNAAB Alpha 183.860294117647 1140.54545454545 1405.09090909091 1669.63636363636 Nigeria
NIM1317 5.59355333333333 7.31408333333333 FUNAAB Alpha 196.764705882353 823.333333333333 925.833333333333 1028.33333333333 Nigeria
NIM1319 5.59593333333333 7.31479666666667 Sasso 1214.53846153846 958.615384615385 702.692307692308 712.656060606061 Nigeria
NIM1320 5.59282166666667 7.32485166666667 Fulani 166.607142857143 235.821428571429 912.78125 1521.21875 Nigeria
NIM1323 5.60202333333333 7.31911333333333 Shika Brown 291.428571428571 -161 735.5 344.37 Nigeria
NIM1325 5.601575 7.31698333333333 Sasso 636.331168831169 400.795454545454 1259.375 1221.93939393939 Nigeria
NIM1326 5.60073 7.32050666666667 Fulani 193.361344537815 283.47619047619 1081 1801 Nigeria
NIM1330 5.60871833333333 7.31798333333333 Shika Brown 277.857142857143 -90.0000000000001 668.333333333333 622.686666666667 Nigeria
NIM1331 5.60915666666667 7.31729833333333 Sasso 552.445054945055 -98.5897435897433 1313.33333333333 961.194444444444 Nigeria
NIM1332 5.60945 7.31769666666667 Shika Brown 331.941964285714 220.0625 639.5 447.09375 Nigeria
NIM1336 5.60774666666667 7.31842 Shika Brown 303.484962406015 178.929824561404 593.666666666667 515.186602870813 Nigeria
NIM1337 5.60243666666667 7.32282333333333 Shika Brown 297.394736842105 -219.315789473684 778.578947368421 526.524166666667 Nigeria
NIM1338 5.59139 7.33333 Shika Brown 309 -359.333333333333 875.666666666667 869.966666666667 Nigeria
NIM1339 5.591555 7.33364666666667 FUNAAB Alpha 172.436974789916 611.455555555556 1363.78888888889 2116.12222222222 Nigeria
NIM1342 5.60303666666667 7.321245 Fulani 166.134453781513 257.142857142857 3229.75 6912.25 Nigeria
NIM1344 5.61051666666667 7.31107833333333 Sasso 401.785714285714 -533.75 1179.375 835.959595959596 Nigeria
NIM1345 5.60850333333333 7.31099166666667 Sasso 1109.375 1023.75 938.125 979.011111111111 Nigeria
NIM1346 5.61145333333333 7.31367 Shika Brown 292.556390977444 153.263157894737 581 405.248333333333 Nigeria
NIM1347 5.60724166666667 7.31339333333333 Sasso 508.657894736842 -940.79649122807 1632.26666666667 719.584848484848 Nigeria
NIM1387 5.74653 7.186225 Shika Brown 244.5 520.714285714286 941.764705882353 1382.94117647059 Nigeria
NIM1388 5.74513833333333 7.18737166666667 Shika Brown 185.416666666667 650.466666666667 489.64705882353 289.983193277311 Nigeria
NIM1389 5.74354 7.187135 Fulani 639.237903225806 1151.61858974359 1279.02243589744 1406.42628205128 Nigeria
NIM1390 5.743805 7.18579 Sasso 611.22 1729.61538461538 3717.94570135747 5788.21719457014 Nigeria
NIM1391 5.74613 7.18366166666667 Shika Brown 247.464285714286 841.132653061224 863.436274509804 821.671568627451 Nigeria
NIM1392 5.74463833333333 7.18383166666667 Fulani 506.290322580645 845.854700854701 858.675213675214 871.495726495726 Nigeria
NIM1393 5.74556666666667 7.18388666666667 Sasso 257.1 1123.09523809524 1146.11437908497 1167.90359477124 Nigeria
NIM1394 5.74756166666667 7.18115666666667 Shika Brown 339.9 814.533333333333 1799.19607843137 2831.54901960784 Nigeria
NIM1395 5.745835 7.184915 FUNAAB Alpha 771.442307692308 1557.40740740741 1921.2962962963 2285.18518518519 Nigeria
NIM1397 5.74876833333333 7.18119833333333 Sasso 524.033333333333 1085.81904761905 1132.94117647059 1125.3781512605 Nigeria
NIM1398 5.75071333333333 7.18195833333333 Shika Brown 316.666666666667 542.180952380952 849.486274509804 1161.72156862745 Nigeria
NIM1399 5.75034333333333 7.18193333333333 FUNAAB Alpha 715 1238.28703703704 1632.73148148148 2027.17592592593 Nigeria
NIM1400 5.75156833333333 7.18366833333333 Sasso 678.9 1642.6 3000.04705882353 4393.81176470588 Nigeria
NIM1401 5.74168166666667 7.18845166666667 Sasso 132.75 1603.34285714286 2864.09411764706 4161.62352941177 Nigeria
NIM1402 5.750535 7.18229 Fulani 606.915322580645 948.541666666667 992.291666666667 1036.04166666667 Nigeria
NIM1403 5.73900333333333 7.19055 Sasso 592.8 1289.20952380952 799.537435897436 246.398974358975 Nigeria
NIM1404 5.74204166666667 7.187985 Sasso 562 1106.77142857143 1133.31111111111 1136.14444444444 Nigeria
NIM1405 5.74139833333333 7.18877166666667 Shika Brown 205.594343000358 572.119298245614 1524.96842105263 2533.6 Nigeria
NIM1406 5.74712166666667 7.18551166666667 Kuroiler 837.08 1119.68 2000.375 4276.625 Nigeria
NIM1407 5.74706833333333 7.18568 Noiler 2968.33333333333 1035.64102564103 1620.25641025641 2204.87179487179 Nigeria
NIM1408 5.7461 7.18526 Noiler 6151.3125 890.074675324675 1218.22402597403 1546.37337662338 Nigeria
NIM1409 5.74562833333333 7.18554666666667 Noiler 6690 1217.59615384615 2242.78846153846 3267.98076923077 Nigeria
NIM1411 5.75079166666667 7.20262333333333 Kuroiler 1369.48571428571 1792.05714285714 3415.67857142857 7841.75 Nigeria
NIM1413 5.74228166666667 7.18829166666667 Kuroiler 602.454545454545 733.363636363636 1803.75 5066.25 Nigeria
NIM1414 5.74892 7.18184666666667 Kuroiler 1268.34 1738.14 3600.375 8711.625 Nigeria
NIM1415 5.74182833333333 7.18756666666667 Kuroiler 1082.22 1225.62 2434.6875 6130.3125 Nigeria
NIM1416 5.74588166666667 7.184275 Noiler 708.640776699029 992.538461538462 1060.61538461538 1128.69230769231 Nigeria
NIM1417 5.74082166666667 7.18819666666667 Noiler 6914.25 1149.80288461538 1888.40865384615 2627.01442307692 Nigeria
NIM1419 5.74805833333333 7.18371 Kuroiler 464.833333333333 669.833333333333 738.333333333333 488.333333333333 Nigeria
NIM1420 5.74599833333333 7.18572833333333 Noiler 2949.16666666667 1099.55128205128 1875.32051282051 2651.08974358974 Nigeria
NKB1071 11.8977533333333 4.39209666666667 Kuroiler 817.96875 1160.15625 1639.52586206897 2160.64655172414 Nigeria
NKB1074 11.8899866666667 4.39539 Fulani 949.145833333333 1120.86458333333 1429.14814814815 1856.92592592593 Nigeria
NKB1075 11.9016366666667 4.39113333333333 FUNAAB Alpha 1320.45238095238 1593.84523809524 1627.61904761905 1451.72619047619 Nigeria
NKB1078 11.8994933333333 4.38901166666667 Sasso 1240.875 1199.625 1343.86206896552 1544.55172413793 Nigeria
